Food_Code,Display_Name,Portion_Default,Portion_Amount,Portion_Display_Name,Factor,Increment,Multiplier,Grains,Whole_Grains,Vegetables,Orange_Vegetables,Drkgreen_Vegetables,Starchy_vegetables,Other_Vegetables,Fruits,Milk,Meats,Soy,Drybeans_Peas,Oils,Solid_Fats,Added_Sugars,Alcohol,Calories,Saturated_Fats,
91746100,M&M's plain chocolate candies,2,1.00000,fun size package (0.7 oz),1.00000,0.50000,0.50000,0.11760,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.04557,0.00000,0.00000,0.00000,0.55790,17.25003,48.99850,0.00000,103.32000,2.74680,
91750000,Taffy,1,1.00000,piece,1.00000,1.00000,1.00000,0.03713,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00188,0.00301,0.00677,0.00009,0.00000,0.00825,6.34669,22.19545,0.00000,37.31800,0.20492,
91750000,Taffy,2,1.00000,package (8 pieces),1.00000,0.50000,0.50000,0.16195,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00820,0.01312,0.02952,0.00041,0.00000,0.03599,27.68238,96.80996,0.00000,162.77000,0.89380,
91770020,Dietetic hard candy,1,1.00000,Sweet'n Low candy,1.00000,1.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,14.25000,0.00000,
91770020,Dietetic hard candy,2,0.25000,cup hard candy,0.50000,0.25000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,185.62500,0.00000,
91770020,Dietetic hard candy,2,1.00000,lollipop (.5 oz),1.00000,1.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,52.50000,0.00000,
91770020,Dietetic hard candy,2,1.00000,cough drop,1.00000,1.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3.75000,0.00000,
91770030,Dietetic chocolate-covered candy,1,1.00000,section candy bar,1.00000,1.00000,1.00000,0.02961,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00518,0.03927,0.08827,0.00000,0.00000,0.16066,16.13934,1.74991,0.00000,40.25000,1.53370,
91770030,Dietetic chocolate-covered candy,2,0.25000,cup TV Mix,0.25000,0.25000,1.00000,0.19669,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03441,0.26087,0.58637,0.00000,0.00000,1.06723,107.21133,11.62437,0.00000,267.37500,10.18815,
91770030,Dietetic chocolate-covered candy,2,0.25000,cup covered raisins,0.25000,0.25000,1.00000,0.20093,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03515,0.26648,0.59897,0.00000,0.00000,1.09018,109.51695,11.87436,0.00000,273.12500,10.40725,
91770030,Dietetic chocolate-covered candy,2,1.00000,piece Peanut Butter Cups,1.00000,1.00000,1.00000,0.03384,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00592,0.04488,0.10088,0.00000,0.00000,0.18361,18.44496,1.99989,0.00000,46.00000,1.75280,
91770030,Dietetic chocolate-covered candy,2,1.00000,section chocolate wafers,1.00000,1.00000,1.00000,0.02115,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00370,0.02805,0.06305,0.00000,0.00000,0.11476,11.52810,1.24993,0.00000,28.75000,1.09550,
91770030,Dietetic chocolate-covered candy,2,1.00000,section Crunch Bar,1.00000,1.00000,1.00000,0.02538,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00444,0.03366,0.07566,0.00000,0.00000,0.13771,13.83372,1.49992,0.00000,34.50000,1.31460,
91801000,Chewing gum (made with sugar),1,1.00000,piece,1.00000,1.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,9.88000,0.00000,9.88000,0.00160,
91801000,Chewing gum (made with sugar),2,0.25000,6-foot long tape,0.25000,0.25000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,37.05000,0.00000,37.05000,0.00600,
91801000,Chewing gum (made with sugar),2,1.00000,gum ball,1.00000,1.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,4.94000,0.00000,4.94000,0.00080,
91802000,Chewing gum (sugar-free),1,1.00000,piece,1.00000,1.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.36000,0.00120,
92101000,Coffee,1,1.00000,coffee cup (cup = 6 fl oz),1.00000,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,7.08000,0.00000,
92101000,Coffee,2,1.00000,mug ( mug = 8 fl oz),1.00000,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,9.48000,0.00000,
92305040,Tea (sweetened),2,1.00000,teacup (cup = 6 fl oz),1.00000,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,52.50000,0.00000,52.50000,0.00000,
92305040,Tea (sweetened),2,1.00000,mug (mug = 8 fl oz),1.00000,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,70.00000,0.00000,70.00000,0.00000,
92305040,Tea (sweetened),1,12.00000,fluid ounces,,2.00000,0.16670,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,105.00000,0.00000,105.00000,0.00000,
92410110,Tonic water (quinine water),1,1.00000,can,1.00000,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,124.44000,0.00000,124.44000,0.00000,
92410110,Tonic water (quinine water),2,1.00000,cup,8.00000,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,82.96000,0.00000,82.96000,0.00000,
92410210,Club soda (seltzer),1,1.00000,can,1.00000,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
92410210,Club soda (seltzer),2,1.00000,cup,8.00000,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
92410310,Soft drink  regular,1,1.00000,can,1.00000,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,153.66174,0.00000,154.98000,0.00000,
92410310,Soft drink  regular,2,1.00000,bottle ( bottle = 16 fl oz),1.00000,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,204.88232,0.00000,206.64000,0.00000,
92410310,Soft drink  regular,2,1.00000,small (drink = 16 fl oz),1.00000,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,204.88232,0.00000,206.64000,0.00000,
92410310,Soft drink  regular,2,1.00000,medium (drink = 22 fl oz),1.00000,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,281.50498,0.00000,283.92000,0.00000,
92410310,Soft drink  regular,2,1.00000,large (drink = 32 fl oz),1.00000,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,409.76464,0.00000,413.28000,0.00000,
92410310,Soft drink  regular,2,1.00000,extra large (drink = 44 fl oz),1.00000,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,563.42638,0.00000,568.26000,0.00000,
92410320,Soft drink  diet,1,1.00000,can,1.00000,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3.55000,0.00000,
92410320,Soft drink  diet,2,1.00000,bottle ( bottle = 16 fl oz),1.00000,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,4.73000,0.00000,
82101000,Vegetable oil (canola  corn  olive  etc),1,1.00000,Tablespoon,1.00000,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3.02222,0.00000,0.00000,0.00000,120.22400,1.70680,
82101000,Vegetable oil (canola  corn  olive  etc),2,0.25000,cup,0.25000,0.25000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,12.11111,0.00000,0.00000,0.00000,481.78000,6.83975,
83101000,Blue cheese dressing,1,1.00000,Tablespoon,1.00000,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03106,0.03519,0.00000,0.00000,1.56036,7.87506,1.28571,0.00000,77.11200,1.51470,
83104000,French dressing,1,1.00000,Tablespoon,1.00000,0.50000,0.50000,0.00000,0.00000,0.00406,0.00000,0.00000,0.00000,0.00406,0.00000,0.00000,0.00000,0.00000,0.00000,1.55220,0.00000,8.38784,0.00000,71.29200,0.88140,
83104000,French dressing,2,1.00000,packet,1.00000,0.50000,0.50000,0.00000,0.00000,0.01144,0.00000,0.00000,0.00000,0.01144,0.00000,0.00000,0.00000,0.00000,0.00000,4.37800,0.00000,23.65802,0.00000,201.08000,2.48600,
83106000,Italian dressing (oil & vinegar),1,1.00000,Tablespoon,1.00000,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.92617,0.00000,4.33665,0.00000,42.77700,0.65709,
83106000,Italian dressing (oil & vinegar),2,0.25000,cup,0.25000,0.25000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3.70151,0.00000,17.33184,0.00000,170.96250,2.62613,
83106000,Italian dressing (oil & vinegar),2,1.00000,packet (1.6 oz),1.00000,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.77220,0.00000,12.98044,0.00000,128.04000,1.96680,
83107000,Mayonnaise  regular,1,1.00000,Tablespoon,1.00000,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02346,0.00000,0.00000,2.37130,0.53033,0.00673,0.00000,98.94600,1.63944,
83107000,Mayonnaise  regular,2,0.25000,cup,0.25000,0.25000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.09350,0.00000,0.00000,9.45083,2.11365,0.02682,0.00000,394.35000,6.53400,
83107000,Mayonnaise  regular,2,1.00000,packet,1.00000,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02040,0.00000,0.00000,2.06200,0.46116,0.00585,0.00000,86.04000,1.42560,
83110000,Miracle whip salad dressing,1,1.00000,Tablespoon,1.00000,0.50000,0.50000,0.03793,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00956,0.00000,0.00000,1.05647,0.62975,2.93650,0.00000,57.33000,0.72030,
83110000,Miracle whip salad dressing,2,0.25000,cup,0.25000,0.25000,1.00000,0.15158,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03819,0.00000,0.00000,4.22230,2.51685,11.73600,0.00000,229.12500,2.87875,
83110000,Miracle whip salad dressing,2,1.00000,packet,1.00000,0.50000,0.50000,0.03096,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00780,0.00000,0.00000,0.86243,0.51408,2.39714,0.00000,46.80000,0.58800,
83112500,Creamy dressing (ranch),1,1.00000,Tablespoon,1.00000,0.50000,0.50000,0.00000,0.00000,0.00191,0.00000,0.00000,0.00000,0.00191,0.00000,0.00000,0.00000,0.00000,0.00000,1.64970,2.80079,2.30093,0.00000,71.44200,1.12455,
83112500,Creamy dressing (ranch),2,0.25000,cup,0.25000,0.25000,1.00000,0.00000,0.00000,0.00764,0.00000,0.00000,0.00000,0.00764,0.00000,0.00000,0.00000,0.00000,0.00000,6.59319,11.19364,9.19590,0.00000,285.52500,4.49437,
83112500,Creamy dressing (ranch),2,1.00000,packet,1.00000,0.50000,0.50000,0.00000,0.00000,0.00572,0.00000,0.00000,0.00000,0.00572,0.00000,0.00000,0.00000,0.00000,0.00000,4.93788,8.38332,6.88714,0.00000,213.84000,3.36600,
83113000,Sweet & sour dressing,1,1.00000,Tablespoon,1.00000,0.50000,0.50000,0.00000,0.00000,0.00265,0.00000,0.00000,0.00000,0.00265,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.19585,0.00000,2.34000,0.00000,
83113000,Sweet & sour dressing,2,0.25000,cup,0.25000,0.25000,1.00000,0.00000,0.00000,0.01063,0.00000,0.00000,0.00000,0.01063,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,8.79748,0.00000,9.37500,0.00000,
83114000,Thousand island dressing,1,1.00000,Tablespoon,1.00000,0.50000,0.50000,0.00000,0.00000,0.01513,0.00000,0.00000,0.00000,0.01529,0.00000,0.00000,0.00640,0.00000,0.00000,1.19142,0.71323,8.27628,0.00000,57.72000,0.79404,
83114000,Thousand island dressing,2,1.00000,packet,1.00000,0.50000,0.50000,0.00000,0.00000,0.04268,0.00000,0.00000,0.00000,0.04312,0.00000,0.00000,0.01804,0.00000,0.00000,3.36043,2.01168,23.34334,0.00000,162.80000,2.23960,
83200100,Low-calorie salad dressing,1,1.00000,Tablespoon,1.00000,0.50000,0.50000,0.00000,0.00000,0.00875,0.00000,0.00000,0.00000,0.00875,0.00000,0.00065,0.00081,0.00000,0.00000,0.35240,0.16767,4.98982,0.00000,23.81400,0.12960,
83200100,Low-calorie salad dressing,2,0.25000,cup,0.25000,0.25000,1.00000,0.00000,0.00000,0.03510,0.00000,0.00000,0.00000,0.03510,0.00000,0.00260,0.00325,0.00000,0.00000,1.41397,0.67275,20.02086,0.00000,95.55000,0.52000,
83204000,Low-calorie mayonnaise,2,0.25000,cup,0.25000,0.25000,1.00000,0.40125,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00313,0.00000,0.00813,0.00000,0.00000,2.61528,0.79313,13.70415,0.00000,145.00000,2.06250,
83205500,Fat-free Italian dressing,1,1.00000,Tablespoon,1.00000,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00042,0.00168,0.00000,0.00000,0.00000,0.02458,0.02898,1.71122,0.00000,6.58000,0.04060,
83205500,Fat-free Italian dressing,2,1.00000,packet,1.00000,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00132,0.00528,0.00000,0.00000,0.00000,0.07724,0.09108,5.37812,0.00000,20.68000,0.12760,
83207100,Fat-free thousand island dressing,1,1.00000,Tablespoon,1.00000,0.50000,0.50000,0.00000,0.00000,0.02576,0.00000,0.00000,0.00000,0.02592,0.00272,0.00000,0.00000,0.00000,0.00000,0.04764,0.00000,9.77581,0.00000,21.12000,0.03200,
83207100,Fat-free thousand island dressing,2,1.00000,packet,1.00000,0.50000,0.50000,0.00000,0.00000,0.07084,0.00000,0.00000,0.00000,0.07128,0.00748,0.00000,0.00000,0.00000,0.00000,0.13102,0.00000,26.88347,0.00000,58.08000,0.08800,
83210200,Fat-free ranch dressing,1,1.00000,Tablespoon,1.00000,0.50000,0.50000,0.00000,0.00000,0.01733,0.00000,0.00000,0.00000,0.01733,0.00000,0.01221,0.00000,0.00000,0.00000,0.00000,3.90703,3.13783,0.00000,17.65500,0.08085,
83210200,Fat-free ranch dressing,2,1.00000,packet,1.00000,0.50000,0.50000,0.00000,0.00000,0.04620,0.00000,0.00000,0.00000,0.04620,0.00000,0.03256,0.00000,0.00000,0.00000,0.00000,10.41876,8.36756,0.00000,47.08000,0.21560,
91101010,White sugar (granulated or lump),1,1.00000,teaspoon,1.00000,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,16.25400,0.00000,16.25400,0.00000,
91101010,White sugar (granulated or lump),2,0.25000,cup,0.25000,0.25000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,193.50000,0.00000,193.50000,0.00000,
91101010,White sugar (granulated or lump),2,1.00000,lump (2 cubes),1.00000,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,19.35000,0.00000,19.35000,0.00000,
91101010,White sugar (granulated or lump),2,1.00000,individual packet,1.00000,1.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,23.22000,0.00000,23.22000,0.00000,
91101020,Powdered sugar (confectioner's sugar),1,1.00000,teaspoon,1.00000,1.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,9.48177,0.00000,9.72500,0.00050,
91101020,Powdered sugar (confectioner's sugar),2,0.25000,cup,0.25000,0.25000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,113.78125,0.00000,116.70000,0.00600,
91102010,Brown sugar,1,1.00000,teaspoon  packed,1.00000,1.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,17.14365,0.00000,17.34200,0.00000,
91200000,Calorie-free sweetener,1,1.00000,individual packet,1.00000,1.00000,1.00000,0.02950,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00016,0.00000,0.00000,0.00000,1.40800,0.00008,
91200000,Calorie-free sweetener,2,1.00000,teaspoon,1.00000,1.00000,1.00000,0.14748,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00080,0.00000,0.00000,0.00000,7.04000,0.00040,
91301080,Chocolate sauce (thin type),1,1.00000,Tablespoon,1.00000,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.91196,36.08232,0.00000,52.45200,0.09776,
91301080,Chocolate sauce (thin type),2,0.25000,cup,0.25000,0.25000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,7.62750,143.94542,0.00000,209.25000,0.39000,
91301250,Syrup (all types),1,1.00000,Tablespoon,1.00000,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00444,0.00000,49.47393,0.00000,53.00000,0.00400,
91301250,Syrup (all types),2,1.00000,packet,1.00000,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01311,0.00000,145.94808,0.00000,156.35000,0.01180,
91302010,Honey,1,1.00000,Tablespoon,1.00000,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,63.84000,0.00000,63.84000,0.00000,
91304010,Butterscotch sauce,1,1.00000,Tablespoon,1.00000,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00424,0.00000,0.00000,0.00000,0.00415,4.00298,58.96102,0.00000,62.96400,0.39856,
91304010,Butterscotch sauce,2,0.25000,cup,0.25000,0.25000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01700,0.00000,0.00000,0.00000,0.01662,16.04970,236.40000,0.00000,252.45000,1.59800,
91304020,Fudge sauce (thick type),1,1.00000,Tablespoon,1.00000,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.05229,0.00000,0.00000,0.00000,0.33325,3.23190,41.41405,0.00000,72.66000,1.18440,
91304020,Fudge sauce (thick type),2,0.25000,cup,0.25000,0.25000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.21165,0.00000,0.00000,0.00000,1.34886,13.08150,167.62831,0.00000,294.10000,4.79400,
91304030,Fruit topping,1,1.00000,Tablespoon,1.00000,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03307,0.00000,0.00000,0.00000,0.00000,0.00226,0.00000,51.02956,0.00000,53.84800,0.00212,
91304030,Fruit topping,2,0.25000,cup,0.25000,0.25000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.13260,0.00000,0.00000,0.00000,0.00000,0.00907,0.00000,204.59966,0.00000,215.90000,0.00850,
91304040,Marshmallow topping,1,1.00000,Tablespoon,1.00000,0.50000,0.50000,0.13293,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,11.23941,0.00000,19.96400,0.00372,
91304040,Marshmallow topping,2,0.25000,cup,0.25000,0.25000,1.00000,0.53064,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,44.86701,0.00000,79.69500,0.01485,
91304060,Nut topping (wet),1,1.00000,Tablespoon,1.00000,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.47460,0.00000,0.00000,0.70044,0.00000,40.93732,0.00000,89.60000,0.39200,
91304060,Nut topping (wet),2,0.25000,cup,0.25000,0.25000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.94586,0.00000,0.00000,2.87182,0.00000,167.84303,0.00000,367.36000,1.60720,
91304090,Nutella (chocolate hazelnut spread),1,1.00000,Tablespoon,1.00000,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02728,0.09564,0.00000,0.00000,0.92683,1.62518,30.43651,0.00000,83.85500,0.83545,
91305010,Chocolate icing,1,1.00000,Tablespoon,1.00000,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00533,0.00000,0.00000,0.00000,0.00000,16.22149,48.59744,0.00000,67.25200,0.39388,
91305010,Chocolate icing,2,0.25000,cup,0.25000,0.25000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02131,0.00000,0.00000,0.00000,0.00000,64.83881,194.24851,0.00000,268.81250,1.57438,
91305020,White icing,1,1.00000,Tablespoon,1.00000,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00537,0.00000,0.00000,0.00000,0.00000,18.74282,59.77764,0.00000,80.39600,0.40397,
91305020,White icing,2,0.25000,cup,0.25000,0.25000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02153,0.00000,0.00000,0.00000,0.00000,75.11254,239.56116,0.00000,322.19000,1.61893,
91351010,Dietetic syrup,1,1.00000,Tablespoon,1.00000,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.28488,0.00000,6.00000,0.00000,
91351010,Dietetic syrup,2,0.25000,cup,0.25000,0.25000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,5.13951,0.00000,24.00000,0.00000,
91351020,Dietetic topping,1,1.00000,Tablespoon,1.00000,0.50000,0.50000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02499,0.00000,0.00000,0.00000,0.00000,0.00016,1.84415,1.46562,0.00000,8.23600,0.12212,
91351020,Dietetic topping,2,0.25000,cup,0.25000,0.25000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.09988,0.00000,0.00000,0.00000,0.00000,0.00063,7.37012,5.85733,0.00000,32.91500,0.48805,
91361010,Sweet and sour sauce (Vietnamese Sauce),1,2.00000,Tablespoons,2.00000,1.00000,0.50000,0.13140,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,20.18259,0.00000,28.20000,0.00030,
91361010,Sweet and sour sauce (Vietnamese Sauce),2,1.00000,fast food container,1.00000,0.50000,0.50000,0.14454,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,22.20085,0.00000,31.02000,0.00033,
91361040,Vanilla or rum dessert sauce,1,0.25000,cup,0.25000,0.25000,1.00000,0.14124,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,44.78166,43.32894,0.00000,95.04000,0.93060,
91361040,Vanilla or rum dessert sauce,2,1.00000,Tablespoon,1.00000,0.50000,0.50000,0.03531,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,11.19541,10.83223,0.00000,23.76000,0.23265,
91361050,Duck sauce,1,1.00000,packet,1.00000,1.00000,1.00000,0.02080,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02413,0.00000,0.00000,0.00000,0.00000,0.00038,11.42536,4.23555,0.00000,22.32500,0.42275,
